1593559800,9146.92798327,9143.13350494,9147.56727683
1593560100,9143.13350495,9146.47816819,9145.65261975
1593560400,9146.47816819,9151.58605397,9148.6448543
1593560700,9149.99637995,9153.80070645,9148.50261622
1593561000,9153.79238642,9146.36390929,9146.31630842
1593561300,9146.25845618,9135.73910074,9141.12024113
1593561600,9134.16135042,9116.948195,9113.85099812
1593561900,9116.94819499,9126.93853854,9117.42849402
1593562200,9129.16842363,9110.40798068,9114.23273365
1593562500,9110.40798069,9122.3531001,9116.93008944
1593562800,9122.35826491,9113.24937497,9119.56920511
1593563100,9113.24937497,9120.06818015,9116.62017798
1593563400,9120.06818016,9108.05,9106.50184131
1593563700,9109.0,9100.31949607,9102.21786476
1593564000,9100.07969976,9120.06818015,9115.61887605
1593564300,9120.06818016,9122.97297296,9122.14985409
1593564600,9122.97297297,9119.61225485,9121.32298942
1593564900,9119.61225485,9126.43605099,9121.08031613
1593565200,9122.31820751,9126.57703589,9123.13680135
1593565500,9126.0,9115.00000001,9126.42894173
1593565800,9115.30524399,9115.0,9115.00004792
1593566100,9115.01403238,9114.80000003,9114.84939876
1593566400,9114.80000002,9113.63733863,9114.52753293
1593566700,9113.63731861,9108.04221942,9110.10898784
1593567000,9105.71864753,9117.67668943,9110.62143244
1593567300,9119.68790206,9119.68790206,9119.68790206
1593567600,9119.68790206,9117.46736623,9114.62689902
1593567900,9119.68790206,9122.69457414,9121.5718002
1593568200,9122.69457415,9119.22865384,9125.41704011
1593568500,9119.32310926,9126.89999997,9124.62781724
1593568800,9126.89999996,9122.78505172,9123.82846388
1593569100,9121.48292056,9122.88505171,9120.02498983
1593569400,9126.72293769,9142.57198842,9133.53815906
1593569700,9141.60382864,9137.75415166,9143.64695076
1593570000,9139.87534984,9143.0608618,9141.0808261
1593570300,9141.3281309,9136.31334118,9139.42097526
1593570600,9137.57861176,9138.46046548,9140.87101433
1593570900,9135.46665396,9135.37147719,9136.67791906
1593571200,9137.08297086,9139.54028635,9137.44305675
1593571500,9139.54028635,9131.94543691,9137.22086342
1593571800,9131.94543692,9131.94543692,9131.94543692
1593572100,9131.94543691,9135.65626449,9134.32176807
1593572400,9135.6562645,9138.68619994,9136.81544262
1593572700,9138.68619995,9132.97091344,9138.66633484
1593573000,9132.97091345,9136.20280814,9135.29575784
1593573300,9136.20280814,9134.4683634,9134.60718056
1593573600,9134.4683634,9131.07319018,9134.24155929
1593573900,9129.38002903,9129.38002902,9129.38002902
1593574200,9129.38002902,9120.47079855,9138.80823616
1593574500,9118.46727077,9123.52172491,9121.24480126
1593574800,9124.34264295,9124.75124033,9123.17025307
1593575100,9124.85124033,9128.01133034,9126.94872154
1593575400,9127.23422219,9126.45711407,9126.66243977
1593575700,9126.45711407,9139.44221675,9132.55797044
1593576000,9139.44221676,9149.50000001,9140.6776549
1593576300,9149.75,9148.34391973,9148.36355402
1593576600,9148.34391973,9148.04305856,9145.52386141
1593576900,9148.04305857,9148.51737162,9146.5290696
1593577200,9148.51737163,9153.17431044,9152.87990475
1593577500,9153.17431044,9154.51270693,9152.74717321
1593577800,9154.51270693,9155.21554309,9157.72332248
1593578100,9153.16801486,9148.98832537,9149.2961309
1593578400,9148.98832537,9159.2153739,9155.93318269
1593578700,9157.9436219,9155.67622147,9155.74690865
1593579000,9154.67283508,9155.17634881,9154.19091421
1593579300,9155.17634881,9147.6818883,9153.60454683
1593579600,9147.68188829,9148.27245704,9147.93025418
1593579900,9148.27245704,9143.70437969,9145.73958276
1593580200,9143.7043797,9139.41089001,9141.84483004
1593580500,9139.41089001,9144.04676861,9135.91723819
1593580800,9145.27766472,9140.31710001,9141.44858543
1593581100,9140.3171,9140.9266548,9141.51036756
1593581400,9143.91856829,9151.20468162,9147.7446009
1593581700,9151.20468163,9151.0,9149.87749121
1593582000,9151.0,9148.67763733,9150.92191462
1593582300,9148.85340434,9150.73582467,9149.20120126
1593582600,9150.3392036,9149.79461451,9150.19778032
1593582900,9149.7946145,9146.47340548,9146.07008601
1593583200,9146.47340549,9136.51386454,9138.5427858
1593583500,9137.95690933,9133.99950895,9138.15745341
1593583800,9133.99950895,9133.23462901,9132.46726915
1593584100,9133.23462901,9141.56677545,9134.11020187
1593584400,9141.56677545,9136.01574871,9140.84692985
1593584700,9136.01574871,9138.28959301,9137.93049798
1593585000,9137.25665752,9143.29089642,9139.03850877
1593585300,9143.29089642,9138.89862721,9140.78372061
1593585600,9138.89862721,9144.33280482,9144.22331074
1593585900,9142.6918029,9140.35706463,9142.67210863
1593586200,9140.35706463,9142.21500527,9140.56156287
1593586500,9142.21500527,9137.07304694,9138.14524594
1593586800,9137.07304694,9136.49853154,9135.05707703
1593587100,9138.07460785,9145.37130004,9144.83223626
1593587400,9145.37130004,9144.02179757,9144.08327239
1593587700,9144.02179757,9147.86936759,9145.67666798
1593588000,9146.93290396,9150.94363865,9148.2857034
1593588300,9151.88083485,9154.14233796,9152.67856289
1593588600,9154.14233796,9151.06597909,9151.57284197
1593588900,9149.58791981,9147.02735056,9149.11758813
1593589200,9145.67726964,9145.57726964,9146.30880535
1593589500,9145.57726964,9145.47721423,9145.57352843
1593589800,9145.47721423,9143.50635713,9145.25989159
1593590100,9143.50635712,9135.348573,9139.1014114
1593590400,9136.46770323,9140.85539045,9137.19901807
1593590700,9140.85539045,9145.57726964,9141.26474517
1593591000,9147.18611962,9148.75086779,9148.77536623
1593591300,9148.1985856,9145.85295602,9146.90656362
1593591600,9145.85295601,9161.78932275,9156.44628048
1593591900,9161.78932276,9168.39574378,9166.62220061
1593592200,9169.39895042,9165.69858655,9173.07727253
1593592500,9165.69858655,9169.10000001,9168.03467728
1593592800,9169.10000002,9173.2178386,9176.95496116
1593593100,9173.2178386,9179.48380686,9184.69290547
1593593400,9179.77965276,9168.29801193,9173.27908632
1593593700,9169.37193638,9173.11287004,9169.1550492
1593594000,9173.21062607,9179.96301486,9175.69313977
1593594300,9179.96301486,9175.532265,9175.91250067
1593594600,9175.40868211,9178.15542247,9177.0476773
1593594900,9179.13745712,9171.59754365,9171.28412904
1593595200,9171.59754365,9173.72424782,9173.26869041
1593595500,9173.72424781,9165.75233543,9171.21123332
1593595800,9165.75233543,9163.51351352,9168.21118766
1593596100,9163.51351351,9166.10352765,9166.70549424
1593596400,9166.10352765,9160.49457329,9163.67594228
1593596700,9160.49457328,9159.60409671,9160.1445994
1593597000,9159.60409671,9159.60409672,9159.46477874
1593597300,9159.60409672,9165.52924744,9158.74067244
1593597600,9165.52924744,9169.75787677,9166.91188433
1593597900,9169.75787678,9171.52193163,9171.57907506
1593598200,9171.52193164,9157.47002851,9161.25000157
1593598500,9157.47002851,9150.78297879,9153.83344017
1593598800,9150.78297879,9146.81253,9149.11111377
1593599100,9146.81253,9149.3052235,9148.92560239
1593599400,9149.3052235,9156.72334542,9152.45805741
1593599700,9156.46739736,9148.53290945,9151.49211633
1593600000,9148.53290946,9145.72164173,9149.14744291
1593600300,9145.72164172,9152.04042571,9148.08735209
1593600600,9150.92595,9149.4132121,9149.8073114
1593600900,9148.35363248,9148.35363248,9148.35363247
1593601200,9145.85734388,9141.72546646,9144.21105907
1593601500,9141.72546645,9141.02945971,9141.70883162
1593601800,9140.81253001,9138.79284497,9140.13358352
1593602100,9138.79284497,9141.01255516,9139.18587947
1593602400,9141.01255517,9150.31979755,9142.86436977
1593602700,9147.92210044,9147.32191245,9148.22966431
1593603000,9148.12210039,9141.88356361,9143.60611794
1593603300,9141.88356361,9143.95720521,9145.56054869
1593603600,9143.97056652,9148.18165489,9145.27338947
1593603900,9148.18165489,9156.64383058,9150.24895187
1593604200,9157.07425927,9156.82770707,9156.88566256
1593604500,9156.82770708,9156.82770707,9156.82770707
1593604800,9156.82770708,9154.82770711,9156.0417392
1593605100,9154.82770709,9149.16731255,9149.93931452
1593605400,9149.16731255,9148.96678541,9151.33482668
1593605700,9148.9667854,9139.10387831,9142.04484029
1593606000,9139.10387832,9137.55444419,9136.38302531
1593606300,9137.55444419,9141.12181895,9145.11171982
1593606600,9141.12181895,9150.16697206,9146.93184202
1593606900,9150.16697205,9142.96119504,9146.93857828
1593607200,9142.96119503,9142.96119503,9142.96119503
1593607500,9142.96119504,9150.94095447,9145.85651793
1593607800,9150.94095446,9152.14117105,9152.16492879
1593608100,9156.14871564,9163.60260219,9160.06891676
1593608400,9165.93342097,9165.18023641,9162.00953343
1593608700,9161.56846068,9164.0,9163.93950256
1593609000,9162.04084498,9157.53736602,9162.01973251
1593609300,9156.7764722,9157.17167978,9157.17542857
1593609600,9155.21749096,9153.98568163,9153.41103899
1593609900,9155.29721021,9153.98568165,9157.69448553
1593610200,9153.98568165,9183.78378377,9172.71747683
1593610500,9183.78378378,9175.42242389,9183.80870631
1593610800,9175.42242389,9226.81364729,9226.68229114
1593611100,9229.16769659,9214.0,9221.84197316
1593611400,9213.56200038,9213.9077038,9223.07287307
1593611700,9215.03561742,9205.96503179,9205.26139245
1593612000,9217.63119938,9213.93215425,9218.40689771
1593612300,9214.51183107,9214.33930474,9213.25328826
1593612600,9214.33930476,9223.16268864,9223.02302818
1593612900,9222.10055912,9219.5261845,9221.69586824
1593613200,9219.52618449,9216.85199818,9219.04986925
1593613500,9216.85199818,9226.84050927,9220.84230012
1593613800,9226.84050928,9232.21380067,9235.49697284
1593614100,9232.21380068,9228.34173716,9230.643646
1593614400,9230.69772935,9223.25046838,9234.97015392
1593614700,9225.42116995,9220.0,9224.10381608
1593615000,9217.48158338,9219.66506907,9217.61527186
1593615300,9219.06905211,9216.18665915,9217.2547005
1593615600,9216.18665915,9218.34878517,9218.36067862
1593615900,9218.34878516,9227.06680069,9226.36915897
1593616200,9225.40176115,9231.81753385,9224.84286178
1593616500,9231.81753385,9231.81753384,9231.83839121
1593616800,9231.81753385,9226.14434948,9227.74449278
1593617100,9226.57217474,9223.53007677,9226.35572641
1593617400,9223.53007678,9246.39567018,9240.49474605
1593617700,9246.39567018,9241.5,9246.59013741
1593618000,9239.93437568,9245.69951117,9241.94588415
1593618300,9248.06196758,9244.00000001,9245.18579561
1593618600,9244.0,9248.29051938,9247.68409146
1593618900,9248.29051938,9259.45181017,9250.98537159
1593619200,9264.3743223,9240.32203102,9261.24353923
1593619500,9240.68408967,9245.88147969,9243.0298898
1593619800,9246.08,9270.41094925,9265.27750592
1593620100,9270.51539943,9259.46886791,9268.2947752
1593620400,9261.62640421,9266.58831702,9269.78130282
1593620700,9265.58580002,9264.78328758,9269.55495656
1593621000,9264.78328758,9277.7621579,9273.96404952
1593621300,9277.7621579,9285.70946016,9282.46074777
1593621600,9285.70946017,9284.03126515,9284.0754802
1593621900,9284.36525876,9273.46359744,9280.40270174
1593622200,9274.34535468,9272.93026863,9275.44606281
1593622500,9272.93026863,9281.85272793,9277.99013541
1593622800,9283.37350884,9280.745581,9283.07641869
1593623100,9279.1234646,9266.1071313,9274.06895459
1593623400,9265.32820952,9263.00253555,9265.40751857
1593623700,9264.71652572,9266.22893983,9266.13128854
1593624000,9267.00574727,9266.22820951,9266.07398081
1593624300,9266.22820951,9266.22820951,9266.22820951
1593624600,9266.22820952,9273.74260052,9267.05950858
1593624900,9274.14051265,9280.87957061,9276.87754695
1593625200,9279.00004999,9278.19957576,9279.48280107
1593625500,9278.19957576,9278.31537798,9278.22748936
1593625800,9280.53599156,9280.99999997,9278.65062109
1593626100,9280.99999998,9275.38394747,9278.00529648
1593626400,9275.65836912,9264.58964816,9271.9651671
1593626700,9266.13336375,9272.53636781,9267.35980335
1593627000,9271.13700093,9266.00597837,9268.28861683
1593627300,9266.00597838,9268.69933064,9268.91965959
1593627600,9268.69933063,9268.8104846,9270.87836284
1593627900,9268.8104846,9268.09770669,9264.46705759
1593628200,9266.20493694,9262.08885897,9265.82882509
